cefr_level,category,lemma,term,translation,article,aliases
C1,nouns,Zittern,der Zittern,tizzy,der,
C1,nouns,Dumme,die Dumme,silly,die,
C1,nouns,Gering,der Gering,least,der,
C1,verbs,senken,senken,sunk,,
C1,nouns,Nackt,der Nackt,naked peoples,der,
C1,verbs,ausüben,ausüben,exercised,,
C1,verbs,mitmachen,mitmachen,taken part,,
C1,verbs,werben,werben,recruits,,
C1,adjectives,beliebt,beliebt,more popular,,
C1,verbs,ergreifen,ergreifen,taken hold,,
C1,nouns,Erwachsen,der Erwachsen,adult,der,
C1,verbs,fliehen,fliehen,fled,,
C1,verbs,ruhen,ruhen,rests,,
C1,verbs,aufhalten,aufhalten,stopped,,
C1,verbs,filmen,filmen,filmed,,
C1,nouns,Selbständig,der Selbständig,self-employed person,der,
C1,verbs,verbergen,verbergen,be hidden from view,,
C1,nouns,Arbeitslos,der Arbeitslos,unemployed,der,
C1,nouns,Betracht,der Betracht,observer,der,
C1,nouns,Blind,der Blind,blind man,der,
C1,verbs,scheiden,scheiden,refined,,
C1,nouns,Ver,der Ver,stanza,der,
C1,verbs,reinigen,reinigen,refined,,
C1,verbs,erlangen,erlangen,reached,,
C1,adverbs,freundlich,freundlich,kindlier,,
C1,verbs,rauchen,rauchen,smoked,,
C1,nouns,Getrieben,der Getrieben,machinery,der,
C1,verbs,lächeln,lächeln,smiles,,
C1,nouns,Schrecklich,der Schrecklich,tremendousness,der,
C1,nouns,Toren,der Toren,fancy cake,der,
C1,verbs,stützen,stützen,propped up,,
C1,verbs,klagen,klagen,complains,,
C1,nouns,Nahen,der Nahen,fin,der,
C1,nouns,Höhle,die Höhle,caves,die,
C1,verbs,abschalten,abschalten,deactivated,,
C1,verbs,weinen,weinen,cried,,
C1,verbs,locken,locken,clucks,,
C1,nouns,Angestellt,der Angestellt,staffer,der,
C1,verbs,räumen,räumen,cleared,,
C1,verbs,spenden,spenden,contributed,,
C1,verbs,strahlen,strahlen,radiates,,
C1,nouns,Betreffenden,der Betreffenden,person concerned,der,
C1,verbs,haushalt,haushalt,economize,,
C1,nouns,Annehmen,der Annehmen,assumptions,der,
C1,nouns,Bände,die Bände,ribbons,die,
C1,verbs,klicken,klicken,clicks,,
C1,nouns,Kühlen,der Kühlen,chilliness,der,
C1,adverbs,massiv,massiv,more massive,,
C1,verbs,raten,raten,advises,,
C1,nouns,Untersuchen,das Untersuchen,researched,das,
C1,verbs,wandern,wandern,roams,,
C1,adjectives,motiviert,motiviert,inspired,,
C1,verbs,streben,streben,endeavors,,
C1,adjectives,besetzt,besetzt,occupied,,
C1,verbs,listen,listen,listed,,
C1,verbs,streiten,streiten,fought,,
C1,nouns,Unschuldig,der Unschuldig,innocent,der,
C1,verbs,schulden,schulden,owed,,
C1,verbs,tanzen,tanzen,danced,,
C1,nouns,Gnade,die Gnade,mercies,die,
C1,verbs,hinteren,hinteren,posterior,,
C1,nouns,Unendlich,der Unendlich,infinity,der,
C1,verbs,blasen,blasen,toots,,
C1,adjectives,exklusiv,exklusiv,except: excepting,,
C1,nouns,Kenn,der Kenn,aficionado,der,
C1,verbs,aufstehen,aufstehen,arisen,,
C1,verbs,wundern,wundern,amazed,,
C1,verbs,kleben,kleben,pastes,,
C1,nouns,Mächtig,der Mächtig,more powerful,der,
C1,verbs,schwächen,schwächen,attenuated,,
C1,nouns,Gitarre,die Gitarre,guitars,die,
C1,adjectives,verfügt,verfügt,decreed,,
C1,adverbs,vormittag,vormittag,in the morning,,
C1,nouns,Antreten,der Antreten,beginning,der,
C1,nouns,Beschränken,der Beschränken,straitened,der,
C1,verbs,wenden,wenden,agile,,
C1,verbs,vorgehen,vorgehen,been going on,,
C1,adjectives,berühmt,berühmt,more famous,,
C1,verbs,opfern,opfern,sacrificed,,
C1,nouns,Wach,der Wach,wax,der,
C1,adverbs,bequem,bequem,more comfortable,,
C1,verbs,tätigen,tätigen,carried out,,
C1,verbs,heulen,heulen,bays,,
C1,adverbs,innere,innere,inward,,
C1,verbs,verdanken,verdanken,thanked,,
C1,adverbs,klauen,klauen,lifts,,
C1,verbs,missbrauch,missbrauch,practise on,,
C1,nouns,Schlicht,der Schlicht,slashing product,der,
C1,adjectives,westlich,westlich,more western,,
C1,nouns,Briten,der Briten,Briton,der,
C1,nouns,Parallel,der Parallel,equal,der,
C1,verbs,vorkommen,vorkommen,happened,,
C1,nouns,Lächerlich,der Lächerlich,make a joke of sth.,der,
C1,nouns,Stift,der Stift,pencils,der,
C1,adverbs,grossteil,grossteil,for the most part,,
C1,nouns,Stabil,der Stabil,sturdier,der,
C1,verbs,trennt,trennt,secedes,,
C1,nouns,Vermissen,der Vermissen,missing persons,der,
C1,verbs,erben,erben,inherited,,
C1,adverbs,negative,negative,more negative,,
C1,verbs,spritzen,spritzen,sprays,,
C1,verbs,verdächtigen,verdächtigen,suspected,,
C1,verbs,atmen,atmen,breathes,,
C1,nouns,Ausdrücken,der Ausdrücken,linguistic expressions,der,
C1,verbs,parken,parken,parked,,
C1,nouns,Verwandt,der Verwandt,relative,der,
C1,nouns,Zelt,der Zelt,camping,der,
C1,verbs,ahnen,ahnen,forebodes,,
C1,adverbs,fett,fett,fatter,,
C1,verbs,küssen,küssen,kissed,,
C1,verbs,mieten,mieten,leased,,
C1,verbs,zuhören,zuhören,listened,,
C1,nouns,Schwert,der Schwert,swords,der,
C1,nouns,Schwul,der Schwul,gay,der,
C1,nouns,Sur,die Sur,Koran sura,die,
C1,verbs,putzen,putzen,buffed,,
C1,verbs,heilen,heilen,heals,,
C1,adjectives,niedrig,niedrig,rock-bottom,,
C1,nouns,Betreut,der Betreut,people being cared for,der,
C1,verbs,einkaufen,einkaufen,purchased,,
C1,nouns,Teilnehmen,der Teilnehmen,participations,der,
C1,nouns,Trocken,der Trocken,drier,der,
C1,verbs,benannt,benannt,denominated,,
C1,adverbs,blöd,blöd,sillier,,
C1,nouns,Unglücklich,der Unglücklich,unfortunate,der,
C1,nouns,Verrückt,der Verrückt,kook,der,
C1,adjectives,aggressiv,aggressiv,more aggressive,,
C1,verbs,bedauern,bedauern,regretted,,
C1,adjectives,versetzt,versetzt,transposed,,
C1,verbs,bremsen,bremsen,brakes,,
C1,verbs,verderben,verderben,miscreant,,
C1,nouns,Verpflichten,der Verpflichten,obligor,der,
C1,verbs,lecken,lecken,licks,,
C1,verbs,strecken,strecken,stretched,,
C1,nouns,Ra,der Ra,catch,der,
C1,nouns,Traut,der Traut,courage,der,
C1,nouns,Vorübergehend,der Vorübergehend,passer-by,der,
C1,verbs,streifen,streifen,striped,,
C1,nouns,Scharf,der Scharf,sharpener,der,
C1,nouns,Taufe,die Taufe,baptismal,die,
C1,nouns,Tauschen,das Tauschen,exchanges,das,
C1,nouns,Unheimlich,der Unheimlich,weirdness,der,
C1,nouns,Vertraut,der Vertraut,confidant,der,
C1,adjectives,erbaut,erbaut,constructed,,
C1,nouns,Mies,der Mies,grottier,der,
C1,nouns,Zeige,die Zeige,cursor,die,
C1,nouns,Angehörige,die Angehörige,member,die,
C1,verbs,gedenken,gedenken,commemorates,,
C1,nouns,Geliebt,der Geliebt,lover,der,
C1,verbs,kleid,kleid,clothe,,
C1,verbs,schrecken,schrecken,daunts,,
C1,verbs,fliessen,fliessen,flowed,,
C1,adjectives,garantieren,garantieren,underwrote,,
C1,verbs,grillen,grillen,barbecued,,
C1,verbs,schütteln,schütteln,convulsed,,
C1,adjectives,jeglicher,jeglicher,any,,
C1,nouns,Pa,der Pa,paste,der,
C1,verbs,bogen,bogen,bent,,
C1,verbs,leugnen,leugnen,gainsays,,
C1,adverbs,schlank,schlank,slimmer,,
C1,nouns,Behindert,der Behindert,disabled person,der,
C1,verbs,weiten,weiten,dilates,,
C1,verbs,vergnügen,vergnügen,amused,,
C1,nouns,Verschieden,der Verschieden,Miscellaneous,der,
C1,nouns,Neugierig,der Neugierig,rubberneck,der,
C1,adverbs,sorgfältig,sorgfältig,more thorough,,
C1,verbs,eingreifen,eingreifen,encroached,,
C1,adjectives,erfordert,erfordert,necessitated,,
C1,verbs,grüssen,grüssen,greeted,,
C1,adjectives,schmeckt,schmeckt,tasted,,
C1,nouns,Wahnsinnig,der Wahnsinnig,madmen,der,
C1,adjectives,korrigiert,korrigiert,rectified,,
C1,nouns,Industrielle,die Industrielle,industrialist,die,
C1,verbs,duschen,duschen,taken a shower,,
C1,verbs,graben,graben,mined,,
C1,verbs,hinnehmen,hinnehmen,stood,,
C1,verbs,ringen,ringen,contends,,
C1,nouns,Schuldig,der Schuldig,culprit,der,
C1,adjectives,engagiert,engagiert,more committed,,
C1,verbs,kühlen,kühlen,chilled,,
C1,verbs,stillen,stillen,quenched,,
C1,verbs,nachkommen,nachkommen,kept up,,
C1,nouns,Beauftragt,der Beauftragt,agent,der,
C1,verbs,mitarbeit,mitarbeit,be involved,,
C1,nouns,Such,der Such,viewfinder,der,
C1,verbs,tropfen,tropfen,drips,,
C1,adverbs,schick,schick,dressier,,
C1,nouns,Angemeldet,der Angemeldet,enrollees,der,
C1,nouns,Entführt,der Entführt,abductee,der,
C1,nouns,Stören,der Stören,sturgeons,der,
C1,nouns,Din,der Din,formal dinner,der,
C1,nouns,Eg,der Eg,Ohre,der,
C1,verbs,salz,salz,salt,,
C1,verbs,abkommen,abkommen,veered away / off,,
C1,verbs,runden,runden,rounded,,
C1,nouns,Gezielt,der Gezielt,more aimed,der,
C1,adjectives,überholt,überholt,outdistanced,,
C1,verbs,bescheiden,bescheiden,made a decision,,
C1,adverbs,gebildet,gebildet,more educated,,
C1,verbs,basteln,basteln,tinkers,,
C1,verbs,siegen,siegen,won,,
C1,nouns,Qualifiziert,der Qualifiziert,qualifier,der,
C1,nouns,Strich,der Strich,dashs,der,
C1,verbs,beleidigen,beleidigen,insulted,,
C1,nouns,He,die He,armies,die,
C1,verbs,verliehen,verliehen,phoney,,
C1,nouns,Abfahrt,der Abfahrt,departures,der,
C1,adverbs,begrenzt,begrenzt,more limited,,
C1,adverbs,gemischt,gemischt,more mixed,,
C1,verbs,verantworten,verantworten,answered for,,
C1,nouns,Wehren,der Wehren,weirs,der,
C1,verbs,wetten,wetten,punted,,
C1,nouns,Sch,der Sch,mole,der,
C1,nouns,Unsicher,der Unsicher,more unsteady,der,
C1,nouns,Unterstellt,der Unterstellt,managee,der,
C1,verbs,kotzen,kotzen,puked,,
C1,nouns,Vertrieben,der Vertrieben,displaced people,der,
C1,verbs,köpfen,köpfen,beheaded,,
C1,verbs,reifen,reifen,mature,,
C1,nouns,Auffällig,der Auffällig,more conspicuous,der,
C1,verbs,weisen,weisen,pointed,,
C1,nouns,Seh,der Seh,prophet,der,
C1,verbs,fischen,fischen,fished,,
C1,adjectives,überprüft,überprüft,reviewed,,
C1,nouns,Flach,der Flach,downgrade engine road,der,
C1,verbs,proben,proben,rehearsed,,
C1,verbs,segeln,segeln,sailed,,
C1,verbs,vögeln,vögeln,fucked,,
C1,nouns,Stiegen,der Stiegen,crate,der,
C1,adverbs,frech,frech,perkier,,
C1,nouns,Heimlich,der Heimlich,stealthier,der,
C1,adjectives,unerwartet,unerwartet,more unexpected,,
C1,nouns,Zugänglich,der Zugänglich,more accessible,der,
C1,nouns,Leg,der Leg,layer,der,
C1,nouns,Ski,der Ski,skis,der,
C1,nouns,Härte,die Härte,hardening,die,
C1,nouns,Erspart,der Erspart,savings,der,
C1,adjectives,untersagt,untersagt,interdicted,,
C1,verbs,orten,orten,located,,
C1,nouns,Billigen,der Billigen,agreed,der,
C1,verbs,flecken,flecken,blotchy,,
C1,verbs,rasen,rasen,whirled,,
C1,verbs,husten,husten,coughs,,
C1,nouns,Unzufrieden,der Unzufrieden,malcontents,der,
C1,nouns,Brach,der Brach,uncultivated farmland,der,
C1,adjectives,verknüpft,verknüpft,concatenated,,
C1,nouns,Absurd,der Absurd,the absurd,der,
C1,nouns,Aussprechen,das Aussprechen,pronunciations,das,
C1,verbs,durchschnitt,durchschnitt,intersected,,
C1,verbs,summen,summen,hums,,
C1,adjectives,angepasst,angepasst,more adapted,,
C1,verbs,betten,betten,bedded,,
C1,verbs,haken,haken,hooked,,
C1,verbs,reihen,reihen,ordered,,
C1,nouns,Abb,der Abb,abbe,der,
C1,nouns,Ausgewiesen,der Ausgewiesen,expellee,der,
C1,verbs,diener,diener,kowtow,,
C1,verbs,münzen,münzen,coined,,
C1,nouns,Gepflegt,der Gepflegt,trimmer,der,
C1,adjectives,entschlossen,entschlossen,more purposeful,,
C1,nouns,Fritz,der Fritz,chap,der,
C1,nouns,Finanzieren,der Finanzieren,donors,der,
C2,nouns,Nuance,die Nuance,nuance,die,
C2,nouns,Verhältnismäßigkeit,die Verhältnismäßigkeit,proportionality,die,
C2,nouns,Selbstverständnis,das Selbstverständnis,self-conception,das,
C2,nouns,Wechselwirkung,die Wechselwirkung,interaction,die,
C2,nouns,Tragweite,die Tragweite,scope,die,
C2,nouns,Evidenz,die Evidenz,evidence,die,
C2,nouns,Ambivalenz,die Ambivalenz,ambivalence,die,
C2,nouns,Kohärenz,die Kohärenz,coherence,die,
C2,nouns,Präzision,die Präzision,precision,die,
C2,nouns,Deutung,die Deutung,interpretation,die,
C2,verbs,präzisieren,präzisieren,to specify,,
C2,verbs,kontextualisieren,kontextualisieren,to contextualize,,
C2,verbs,widerspiegeln,widerspiegeln,to reflect,,
C2,verbs,nuancieren,nuancieren,to nuance,,
C2,verbs,relativieren,relativieren,to relativize,,
C2,verbs,vergegenwärtigen,vergegenwärtigen,to bring to mind,,
C2,verbs,konsolidieren,konsolidieren,to consolidate,,
C2,verbs,abstrahieren,abstrahieren,to abstract,,
C2,verbs,rekonstruieren,rekonstruieren,to reconstruct,,
C2,verbs,konkretisieren,konkretisieren,to make more concrete,,
C2,adjectives,vielschichtig,vielschichtig,multilayered,,
C2,adjectives,widersprüchlich,widersprüchlich,contradictory,,
C2,adjectives,voraussetzungsvoll,voraussetzungsvoll,demanding in prerequisites,,
C2,adjectives,implizit,implizit,implicit,,
C2,adjectives,kohärent,kohärent,coherent,,
C2,adjectives,facettenreich,facettenreich,multifaceted,,
C2,adjectives,unumgänglich,unumgänglich,unavoidable,,
C2,adjectives,stringent,stringent,stringent,,
C2,adverbs,gleichermaßen,gleichermaßen,equally,,
C2,adverbs,wechselseitig,wechselseitig,mutually,,
C2,adverbs,explizit,explizit,explicitly,,
C2,adverbs,implizit,implizit,implicitly,,
C2,adverbs,konsequenterweise,konsequenterweise,consequently,,
C2,prepositions,vermittels,vermittels,by means of,,
C2,prepositions,seitens,seitens,on the part of,,
C2,prepositions,kraft,kraft,by virtue of,,
C2,phrases,es bedarf einer genaueren betrachtung,Es bedarf einer genaueren Betrachtung,it requires closer examination,,
C2,phrases,unter berücksichtigung von,Unter Berücksichtigung von,taking into account,,
C2,phrases,in diesem zusammenhang ist hervorzuheben,In diesem Zusammenhang ist hervorzuheben,in this context it should be emphasized,,
C2,phrases,daraus lässt sich ableiten,Daraus lässt sich ableiten,it can be inferred from this,,
C2,phrases,bei näherer betrachtung,Bei näherer Betrachtung,on closer inspection,,
C2,nouns,Weln,der Weln,world,der,
C2,nouns,Interneen,der Interneen,Internet,der,
C2,nouns,Mechen,das Mechen,mach number,das,
C2,nouns,--,der --,marriage,der,
C2,nouns,Karn,der Karn,pass,der,
C2,nouns,Büch,der Büch,books,der,
C2,verbs,gebären,gebären,born,,
C2,nouns,Verelgan,der Verelgan,publishing house,der,
C2,adverbs,gröss,gröss,bigger,,
C2,nouns,Kart,der Kart,passes,der,
C2,nouns,Karrieren,der Karrieren,career,der,
C2,nouns,Milliarde,die Milliarde,billions,die,
C2,nouns,Bedürfen,der Bedürfen,need,der,
C2,verbs,verdammen,verdammen,damned,,
C2,nouns,Bekennen,der Bekennen,acquaintance,der,
C2,verbs,punken,punken,score,,
C2,nouns,Rege,die Rege,rain,die,
C2,nouns,Ehemalig,der Ehemalig,alumnus,der,
C2,nouns,Schuhen,der Schuhen,footwear,der,
C2,nouns,Standearden,der Standearden,standard,der,
C2,nouns,Posen,der Posen,position of employment,der,
C2,nouns,Wichen,das Wichen,clout,das,
C2,nouns,Herstell,der Herstell,producer,der,
C2,nouns,Droge,die Droge,addictive substances,die,
C2,verbs,auszeichnen,auszeichnen,distinguished,,
C2,nouns,Teilnahmen,der Teilnahmen,attendance at an event,der,
C2,nouns,Schwierigkeien,der Schwierigkeien,bother,der,
C2,nouns,Vorsitzend,der Vorsitzend,chairman,der,
C2,nouns,Eigenschafen,der Eigenschafen,properties,der,
C2,nouns,Jugendlich,der Jugendlich,teenagers,der,
C2,nouns,Misen,der Misen,refuse,der,
C2,verbs,verheiraten,verheiraten,coupled,,
C2,nouns,Webseit,der Webseit,website,der,
C2,nouns,Abschneten,der Abschneten,chapter,der,
C2,nouns,Nerv,der Nerv,nerves,der,
C2,nouns,Ursach,der Ursach,reason,der,
C2,verbs,verurteilen,verurteilen,denounced,,
C2,nouns,Übersichn,der Übersichn,summary,der,
C2,nouns,Weltkreigen,der Weltkreigen,world war,der,
C2,verbs,beschliessen,beschliessen,concluded,,
C2,nouns,Geländ,der Geländ,compound,der,
C2,verbs,leiben,leiben,kind,,
C2,nouns,Schlechen,das Schlechen,cleat planes,das,
C2,nouns,Serv,der Serv,network server,der,
C2,nouns,Liebsen,der Liebsen,sweethearts,der,
C2,verbs,enttäuschen,enttäuschen,disappointed,,
C2,nouns,Höllen,der Höllen,purgatory,der,
C2,nouns,Hos,der Hos,trousers,der,
C2,nouns,Innerer,der Innerer,inside,der,
C2,verbs,oren,oren,locate,,
C2,nouns,Elemenen,der Elemenen,units,der,
C2,nouns,Mittelpunken,der Mittelpunken,centre,der,
C2,verbs,prägen,prägen,stamped,,
C2,verbs,vorsehen,vorsehen,specified,,
C2,adverbs,anbringen,anbringen,fixed,,
C2,verbs,erwischen,erwischen,caught,,
C2,nouns,Abgeordneen,der Abgeordneen,delegates,der,
C2,nouns,Diverser,der Diverser,sundry,der,
C2,nouns,Hauptsach,der Hauptsach,main thing,der,
C2,nouns,Oberfläch,der Oberfläch,face,der,
C2,adverbs,belieben,belieben,popular,,
C2,verbs,verlieben,verlieben,fallen in love,,
C2,verbs,bedrohen,bedrohen,menaced,,
C2,nouns,Franzose,die Franzose,frogs,die,
C2,nouns,Mien,der Mien,rental,der,
C2,verbs,ausstatten,ausstatten,equipped,,
C2,nouns,Evenen,der Evenen,social event,der,
C2,nouns,Fernseh,der Fernseh,television set,der,
C2,nouns,Migrant,der Migrant,migrants,der,
C2,nouns,Schätz,der Schätz,treasures,der,
C2,nouns,Träg,der Träg,beam,der,
C2,nouns,Träne,die Träne,tears,die,
C2,adjectives,vierter,vierter,fourth,,
C2,verbs,aussetzen,aussetzen,suspended,,
C2,nouns,Planeen,der Planeen,planets,der,
C2,verbs,auffallen,auffallen,attracted attention,,
C2,verbs,aufheben,aufheben,overruled,,
C2,nouns,Schrifen,der Schrifen,academic paper,der,
C2,nouns,Zähnen,der Zähnen,sprockets,der,
C2,nouns,Aspeken,der Aspeken,points of view,der,
C2,verbs,begrenzen,begrenzen,terminated,,
C2,nouns,Halbfinal,der Halbfinal,semi-final,der,
C2,nouns,Momenen,der Momenen,moments,der,
C2,nouns,Terrorist,der Terrorist,terroristses,der,
C2,nouns,Türke,die Türke,maize,die,
C2,verbs,verran,verran,blabbed,,
C2,verbs,ankündigen,ankündigen,advertised,,
C2,nouns,Vorschrifen,der Vorschrifen,rules,der,
C2,nouns,Erwartung,die Erwartung,expectations,die,
C2,nouns,Nerationen,der Nerationen,generations,der,
C2,nouns,Idioen,der Idioen,dumbasses,der,
C2,nouns,Krankheien,der Krankheien,diseases,der,
C2,nouns,Schlachen,das Schlachen,battle,das,
C2,verbs,anerkennen,anerkennen,recognized,,
C2,nouns,Kindergart,der Kindergart,nursery school,der,
C2,nouns,Launer,der Launer,temper,der,
C2,nouns,Zins,der Zins,interest,der,
C2,nouns,Dokumenen,der Dokumenen,pieces of writing,der,
C2,nouns,Nossen,der Nossen,comrades,der,
C2,nouns,Gerichen,das Gerichen,courts,das,
C2,nouns,Empfingen,der Empfingen,reception,der,
C2,nouns,Höhepunken,der Höhepunken,efflorescence,der,
C2,nouns,Legend,der Legend,legend,der,
C2,nouns,Medikamenen,der Medikamenen,drugs,der,
C2,verbs,mitmach,mitmach,live through sth.,,
C2,nouns,Premiern,der Premiern,first time,der,
C2,verbs,verhaften,verhaften,arrested,,
C2,verbs,zitieren,zitieren,invoked,,
C2,nouns,Durchmesse,die Durchmesse,diameter,die,
C2,verbs,basieren,basieren,rested,,
C2,verbs,berechtigen,berechtigen,entitled,,
C2,verbs,ermorden,ermorden,murderred,,
C2,adverbs,grösst,grösst,ultralarge,,
C2,nouns,Jacken,der Jacken,jacket,der,
C2,nouns,Ressource,die Ressource,resources,die,
C2,nouns,Caf,der Caf,coffee house,der,
C2,nouns,Piraen,der Piraen,pirates,der,
C2,verbs,aufführen,aufführen,staged,,
C2,nouns,Dusch,der Dusch,shower,der,
C2,verbs,erschiessen,erschiessen,be worn out,,
C2,nouns,Ufe,die Ufe,riverside,die,
C2,nouns,Varianen,der Varianen,variations,der,
C2,nouns,Zentimet,der Zentimet,centimetre,der,
C2,verbs,ausbilden,ausbilden,trained,,
C2,nouns,Fortschreiten,der Fortschreiten,progress,der,
C2,nouns,Gitarren,der Gitarren,guitar,der,
C2,nouns,Robot,der Robot,robot,der,
C2,nouns,Titt,der Titt,tits,der,
C2,nouns,Tourist,der Tourist,tourists,der,
C2,nouns,Ansteigen,der Ansteigen,increase,der,
C2,verbs,beschädigen,beschädigen,damaged goods,,
C2,nouns,Gedichen,das Gedichen,poems,das,
C2,adverbs,grösstenteil,grösstenteil,for the most part,,
C2,nouns,Objeken,der Objeken,articles,der,
C2,nouns,Wettn,der Wettn,bet,der,
C2,nouns,Adl,der Adl,eagle,der,
C2,nouns,Angestelln,der Angestelln,staffers,der,
C2,verbs,festnehmen,festnehmen,caught,,
C2,nouns,Gutacht,der Gutacht,assessment,der,
C2,nouns,Hollehen,der Hollehen,Holland,der,
C2,nouns,Menschenrecht,der Menschenrecht,human rights,der,
C2,nouns,Radfahr,der Radfahr,bicyclist,der,
C2,nouns,Reichweiten,der Reichweiten,branding,der,
C2,nouns,Symptom,der Symptom,signs,der,
C2,nouns,Unbekannen,der Unbekannen,unknowns,der,
C2,verbs,unterbringen,unterbringen,kennelled,,
C2,nouns,Verwanden,der Verwanden,relations,der,
C2,verbs,auswählen,auswählen,drafted,,
C2,nouns,Butt,der Butt,butter,der,
C2,nouns,Eintrachen,das Eintrachen,unity,das,
C2,verbs,kennengelernen,kennengelernen,met,,
C2,nouns,Konzeren,der Konzeren,concertos,der,
C2,nouns,Noen,der Noen,sheet music,der,
C2,nouns,Übergingen,der Übergingen,transition,der,
C2,nouns,Demonstrant,der Demonstrant,demonstrators,der,
C2,nouns,Gemäld,der Gemäld,painting,der,
C2,nouns,Schichen,das Schichen,ground layer,das,
C2,nouns,Supermarken,der Supermarken,supermarket,der,
C2,nouns,---,der ---,act,der,
C2,verbs,einschränken,einschränken,challenged,,
C2,nouns,Früchen,das Früchen,arable crops,das,
C2,nouns,Kalend,der Kalend,manyplies,der,
C2,nouns,Schand,der Schand,dishonour,der,
C2,verbs,texen,texen,write,,
C2,nouns,Wissenschafen,der Wissenschafen,sciences,der,
C2,nouns,Diagnosen,der Diagnosen,diagnosis,der,
C2,verbs,herausgeben,herausgeben,edited by,,
C2,nouns,Höhlen,der Höhlen,lair,der,
C2,nouns,Konfliken,der Konfliken,conflicts,der,
C2,nouns,Orangen,der Orangen,orange,der,
C2,verbs,beinhalten,beinhalten,implied,,
C2,nouns,Konservativ,der Konservativ,conservatives,der,
C2,nouns,Rechn,der Rechn,computer,der,
C2,nouns,Vorgeben,der Vorgeben,conditions,der,
C2,verbs,aufwachsen,aufwachsen,grown up,,
C2,verbs,beeindrucken,beeindrucken,impressed,,
C2,nouns,Dienstleistung,die Dienstleistung,services,die,
C2,nouns,Experimenn,der Experimenn,experiment,der,
C2,verbs,sunden,sunden,recover,,
C2,nouns,Pflanz,der Pflanz,plant,der,
C2,nouns,Smartphon,der Smartphon,smartphones,der,
